OBJECTID,pointid,rate,region
1,1,0.02991699272,Inner Mongolia
2,2,0.02991151474,Inner Mongolia
3,3,0.04199627216,Inner Mongolia
4,4,0.04188226033,Inner Mongolia
5,5,0.02995430478,Inner Mongolia
6,6,0.04188301320,Inner Mongolia
7,7,0.03892931663,Inner Mongolia
8,8,0.02991833429,Inner Mongolia
9,9,0.03006492266,Inner Mongolia
10,10,0.03807887887,Inner Mongolia
11,11,0.04190802673,Inner Mongolia
12,12,0.04199054945,Inner Mongolia
13,13,0.04187189826,Inner Mongolia
14,14,0.02846538893,Inner Mongolia
15,15,0.03004162449,Inner Mongolia
16,16,0.03897347195,Inner Mongolia
17,17,0.02834865955,Inner Mongolia
18,18,0.03892992609,Inner Mongolia
19,19,0.03896302130,Inner Mongolia
20,20,0.03910882948,Inner Mongolia
21,21,0.02827367110,Inner Mongolia
22,22,0.02827521564,Inner Mongolia
23,23,0.04170778655,Inner Mongolia
24,24,0.03914273843,Inner Mongolia
25,25,0.02827386455,Inner Mongolia
26,26,0.03909110391,Inner Mongolia
27,27,0.02847141001,Inner Mongolia
28,28,0.04165225891,Inner Mongolia
29,29,0.03005216278,Inner Mongolia
30,30,0.03895139877,Inner Mongolia
31,31,0.03913882658,Inner Mongolia
32,32,0.03914603830,Inner Mongolia
33,33,0.03910452251,Inner Mongolia
34,34,0.03909595397,Inner Mongolia
35,35,0.02981979190,Inner Mongolia
36,36,0.04399966734,Inner Mongolia
37,37,0.03912455112,Inner Mongolia
38,38,0.03912184067,Inner Mongolia
39,39,0.03921441986,Inner Mongolia
40,40,0.03901854830,Inner Mongolia
41,41,0.03900910289,Inner Mongolia
42,42,0.02996344049,Inner Mongolia
43,43,0.03905332884,Inner Mongolia
44,44,0.03914608920,Inner Mongolia
45,45,0.03912247007,Inner Mongolia
46,46,0.03053906760,Inner Mongolia
47,47,0.02827310487,Inner Mongolia
48,48,0.02827310487,Inner Mongolia
49,49,0.03910479749,Inner Mongolia
50,50,0.03055252099,Inner Mongolia
51,51,0.04150882152,Inner Mongolia
52,52,0.03053801838,Inner Mongolia
53,53,0.03061769231,Inner Mongolia
54,54,0.02827521564,Inner Mongolia
55,55,0.02847141001,Inner Mongolia
56,56,0.02837738293,Inner Mongolia
57,57,0.03874347553,Inner Mongolia
58,58,0.03874302463,Inner Mongolia
59,59,0.03054073506,Inner Mongolia
60,60,0.02827310487,Inner Mongolia
61,61,0.02847949069,Inner Mongolia
62,62,0.03874885262,Inner Mongolia
63,63,0.03875869937,Inner Mongolia
64,64,0.02846874723,Inner Mongolia
65,65,0.03054254193,Inner Mongolia
66,66,0.02846927874,Inner Mongolia
67,67,0.02844427803,Inner Mongolia
68,68,0.03054126649,Inner Mongolia
69,69,0.03874294977,Inner Mongolia
70,70,0.03044220430,Inner Mongolia
71,71,0.03049566976,Inner Mongolia
72,72,0.02841786257,Inner Mongolia
73,73,0.03874978135,Inner Mongolia
74,74,0.03054090333,Inner Mongolia
75,75,0.02841122229,Inner Mongolia
76,76,0.03871330487,Inner Mongolia
77,77,0.03871798607,Inner Mongolia
78,78,0.03867010591,Inner Mongolia
79,79,0.03850844452,Inner Mongolia
80,80,0.03871230616,Inner Mongolia
81,81,0.04193881857,Inner Mongolia
82,82,0.02839363232,Inner Mongolia
83,83,0.02836831612,Inner Mongolia
84,84,0.04187598930,Inner Mongolia
85,85,0.03883229748,Inner Mongolia
86,86,0.02965972822,Inner Mongolia
87,87,0.04347542001,Inner Mongolia
88,88,0.04349154746,Inner Mongolia
89,89,0.03829742176,Inner Mongolia
90,90,0.04188114634,Inner Mongolia
91,91,0.04188094972,Inner Mongolia
92,92,0.02969626167,Inner Mongolia
93,93,0.02961095984,Inner Mongolia
94,94,0.04325794858,Inner Mongolia
95,95,0.04329870547,Inner Mongolia
96,96,0.03920355443,Inner Mongolia
97,97,0.03826550337,Inner Mongolia
98,98,0.03833366094,Inner Mongolia
99,99,0.03867047939,Inner Mongolia
100,100,0.04325058498,Inner Mongolia
101,101,0.03904738535,Inner Mongolia
102,102,0.04325566729,Inner Mongolia
103,103,0.03907667355,Inner Mongolia
104,104,0.02998788462,Inner Mongolia
105,105,0.02999850966,Inner Mongolia
106,106,0.03875899872,Inner Mongolia
107,107,0.04323917678,Inner Mongolia
108,108,0.03872269929,Inner Mongolia
109,109,0.03904918458,Inner Mongolia
110,110,0.03907174389,Inner Mongolia
111,111,0.03904837088,Inner Mongolia
112,112,0.03826287302,Inner Mongolia
113,113,0.03836139811,Inner Mongolia
114,114,0.03832424278,Inner Mongolia
115,115,0.03848432874,Inner Mongolia
116,116,0.03975024965,Inner Mongolia
117,117,0.04037865101,Inner Mongolia
118,118,0.03903663440,Inner Mongolia
119,119,0.03905260171,Inner Mongolia
120,120,0.04349499304,Inner Mongolia
121,121,0.03870383996,Inner Mongolia
122,122,0.03833339151,Inner Mongolia
123,123,0.03747914228,Inner Mongolia
124,124,0.03830418971,Inner Mongolia
125,125,0.02827328029,Inner Mongolia
126,126,0.02992395536,Inner Mongolia
127,127,0.03880605715,Inner Mongolia
128,128,0.03886701461,Inner Mongolia
129,129,0.03747176291,Inner Mongolia
130,130,0.03836098099,Inner Mongolia
131,131,0.03045690291,Inner Mongolia
132,132,0.03053920576,Inner Mongolia
133,133,0.03904503010,Inner Mongolia
134,134,0.03817755881,Inner Mongolia
135,135,0.03744082495,Inner Mongolia
136,136,0.03747046588,Inner Mongolia
137,137,0.03046148785,Inner Mongolia
138,138,0.04141491418,Inner Mongolia
139,139,0.04141123767,Inner Mongolia
140,140,0.02966000833,Inner Mongolia
141,141,0.03742872415,Inner Mongolia
142,142,0.03776778751,Inner Mongolia
143,143,0.03853498575,Inner Mongolia
144,144,0.04147136783,Inner Mongolia
145,145,0.04155883051,Inner Mongolia
146,146,0.03829539090,Inner Mongolia
147,147,0.03002235382,Inner Mongolia
148,148,0.03045476710,Inner Mongolia
149,149,0.04141385528,Inner Mongolia
150,150,0.04114571253,Inner Mongolia
151,151,0.03635022518,Inner Mongolia
152,152,0.03818489102,Inner Mongolia
153,153,0.03827498527,Inner Mongolia
154,154,0.03816729572,Inner Mongolia
155,155,0.03817703682,Inner Mongolia
156,156,0.04076464797,Inner Mongolia
157,157,0.04078013807,Inner Mongolia
158,158,0.04111521984,Inner Mongolia
159,159,0.04122326056,Inner Mongolia
160,160,0.03665275380,Inner Mongolia
161,161,0.03826477970,Inner Mongolia
162,162,0.03817488799,Inner Mongolia
163,163,0.03827801349,Inner Mongolia
164,164,0.03889619643,Inner Mongolia
165,165,0.04125769795,Inner Mongolia
166,166,0.03042833625,Inner Mongolia
167,167,0.04128753573,Inner Mongolia
168,168,0.02966161158,Inner Mongolia
169,169,0.02974318123,Inner Mongolia
170,170,0.03923598275,Inner Mongolia
171,171,0.03827555558,Inner Mongolia
172,172,0.04119629728,Inner Mongolia
173,173,0.04111004843,Inner Mongolia
174,174,0.02974318123,Inner Mongolia
175,175,0.03763538951,Inner Mongolia
176,176,0.03827555558,Inner Mongolia
177,177,0.03892531088,Inner Mongolia
178,178,0.02966142814,Inner Mongolia
179,179,0.03941217381,Inner Mongolia
180,180,0.04144978020,Inner Mongolia
181,181,0.04139634819,Inner Mongolia
182,182,0.04110771818,Inner Mongolia
183,183,0.04114842755,Inner Mongolia
184,184,0.02974251509,Inner Mongolia
185,185,0.02967512784,Inner Mongolia
186,186,0.03826992656,Inner Mongolia
187,187,0.03817755881,Inner Mongolia
188,188,0.03946564496,Inner Mongolia
189,189,0.02845990467,Inner Mongolia
190,190,0.02969583535,Inner Mongolia
191,191,0.02971342808,Inner Mongolia
192,192,0.03752325536,Inner Mongolia
193,193,0.02846408197,Inner Mongolia
194,194,0.02835527115,Inner Mongolia
195,195,0.03952968276,Inner Mongolia
196,196,0.03902491174,Inner Mongolia
197,197,0.02973961539,Inner Mongolia
198,198,0.02845111721,Inner Mongolia
199,199,0.03640960171,Inner Mongolia
200,200,0.03923614180,Inner Mongolia
201,201,0.04299644631,Inner Mongolia
202,202,0.04316789602,Inner Mongolia
203,203,0.04042124251,Inner Mongolia
204,204,0.02946863710,Inner Mongolia
205,205,0.02946896974,Inner Mongolia
206,206,0.04621539651,Inner Mongolia
207,207,0.04602620883,Inner Mongolia
208,208,0.02944899248,Inner Mongolia
209,209,0.04598760248,Inner Mongolia
210,210,0.03121739554,Inner Mongolia
211,211,0.04440261340,Inner Mongolia
212,212,0.04611831221,Inner Mongolia
213,213,0.03121075015,Inner Mongolia
214,214,0.03143747130,Inner Mongolia
215,215,0.04632046294,Inner Mongolia
216,216,0.04620174780,Inner Mongolia
217,217,0.04600935795,Inner Mongolia
218,218,0.03458537404,Inner Mongolia
219,219,0.03124550315,Inner Mongolia
220,220,0.04438271045,Inner Mongolia
221,221,0.04425575296,Inner Mongolia
222,222,0.04593309295,Inner Mongolia
223,223,0.04358626237,Inner Mongolia
224,224,0.04487184030,Inner Mongolia
225,225,0.03140361916,Inner Mongolia
226,226,0.03144394138,Inner Mongolia
227,227,0.03145267674,Inner Mongolia
228,228,0.04425063359,Inner Mongolia
229,229,0.02944735646,Inner Mongolia
230,230,0.02944150142,Inner Mongolia
231,231,0.02944171531,Inner Mongolia
232,232,0.04425022779,Inner Mongolia
233,233,0.03466811844,Inner Mongolia
234,234,0.03143101427,Inner Mongolia
235,235,0.04426621154,Inner Mongolia
236,236,0.02944043550,Inner Mongolia
237,237,0.04483092029,Inner Mongolia
238,238,0.03138528889,Inner Mongolia
239,239,0.04427578755,Inner Mongolia
240,240,0.04423207385,Inner Mongolia
241,241,0.04424731306,Inner Mongolia
242,242,0.03425205092,Inner Mongolia
243,243,0.03137862032,Inner Mongolia
244,244,0.02940456290,Inner Mongolia
245,245,0.04426795376,Inner Mongolia
246,246,0.02944718166,Inner Mongolia
247,247,0.03120407795,Inner Mongolia
248,248,0.02941224998,Inner Mongolia
249,249,0.03083956536,Inner Mongolia
250,250,0.04424102657,Inner Mongolia
251,251,0.02944669441,Inner Mongolia
252,252,0.02832587506,Inner Mongolia
253,253,0.04429929790,Inner Mongolia
254,254,0.02941390436,Inner Mongolia
255,255,0.02828915503,Inner Mongolia
256,256,0.03079407374,Inner Mongolia
257,257,0.04424489374,Inner Mongolia
258,258,0.04425736244,Inner Mongolia
259,259,0.02789854181,Inner Mongolia
260,260,0.03084226804,Inner Mongolia
261,261,0.03068476359,Inner Mongolia
262,262,0.04424028865,Inner Mongolia
263,263,0.02787877042,Inner Mongolia
264,264,0.04362160273,Inner Mongolia
265,265,0.03086961425,Inner Mongolia
266,266,0.03078114084,Inner Mongolia
267,267,0.04423982474,Inner Mongolia
268,268,0.04424001871,Inner Mongolia
269,269,0.03086927114,Inner Mongolia
270,270,0.04426304484,Inner Mongolia
271,271,0.02940875272,Inner Mongolia
272,272,0.02790151993,Inner Mongolia
273,273,0.02790846346,Inner Mongolia
274,274,0.02793766625,Inner Mongolia
275,275,0.02940500753,Inner Mongolia
276,276,0.02946896974,Inner Mongolia
277,277,0.02944427232,Inner Mongolia
278,278,0.04426040675,Inner Mongolia
279,279,0.04425940163,Inner Mongolia
280,280,0.04425909608,Inner Mongolia
281,281,0.02790811860,Inner Mongolia
282,282,0.02940875272,Inner Mongolia
283,283,0.02940475077,Inner Mongolia
284,284,0.02940486021,Inner Mongolia
285,285,0.02940747562,Inner Mongolia
286,286,0.02944447610,Inner Mongolia
287,287,0.04426239816,Inner Mongolia
288,288,0.03032718887,Inner Mongolia
289,289,0.03042200810,Inner Mongolia
290,290,0.02778303558,Inner Mongolia
291,291,0.02790537220,Inner Mongolia
292,292,0.02776557917,Inner Mongolia
293,293,0.04463180407,Inner Mongolia
294,294,0.03033534049,Inner Mongolia
295,295,0.04426694544,Inner Mongolia
296,296,0.02778308412,Inner Mongolia
297,297,0.02778303558,Inner Mongolia
298,298,0.04425722841,Inner Mongolia
299,299,0.04393638157,Inner Mongolia
300,300,0.04463179538,Inner Mongolia
301,301,0.03031648799,Inner Mongolia
302,302,0.02870714100,Inner Mongolia
303,303,0.04425483690,Inner Mongolia
304,304,0.04401473310,Inner Mongolia
305,305,0.02986240559,Inner Mongolia
306,306,0.04462935635,Inner Mongolia
307,307,0.02823427349,Inner Mongolia
308,308,0.02839668017,Inner Mongolia
309,309,0.03019539296,Inner Mongolia
310,310,0.02871294940,Inner Mongolia
311,311,0.02871023812,Inner Mongolia
312,312,0.02871341386,Inner Mongolia
313,313,0.02871305093,Inner Mongolia
314,314,0.04400907330,Inner Mongolia
315,315,0.02858508300,Inner Mongolia
316,316,0.03046380639,Inner Mongolia
317,317,0.04432283726,Inner Mongolia
318,318,0.02823561098,Inner Mongolia
319,319,0.02823561098,Inner Mongolia
320,320,0.02824457533,Inner Mongolia
321,321,0.02872006738,Inner Mongolia
322,322,0.02871933895,Inner Mongolia
323,323,0.02859428608,Inner Mongolia
324,324,0.04352256751,Inner Mongolia
325,325,0.04438387371,Inner Mongolia
326,326,0.04439602173,Inner Mongolia
327,327,0.04462935635,Inner Mongolia
328,328,0.04462935635,Inner Mongolia
329,329,0.02824083829,Inner Mongolia
330,330,0.02824210820,Inner Mongolia
331,331,0.03000491257,Inner Mongolia
332,332,0.02739338101,Inner Mongolia
333,333,0.02852111582,Inner Mongolia
334,334,0.04352213033,Inner Mongolia
335,335,0.02983454932,Inner Mongolia
336,336,0.02998030787,Inner Mongolia
337,337,0.04462825821,Inner Mongolia
338,338,0.04439734555,Inner Mongolia
339,339,0.04432241377,Inner Mongolia
340,340,0.02860130471,Inner Mongolia
341,341,0.02730279300,Inner Mongolia
342,342,0.03013091738,Inner Mongolia
343,343,0.02848763217,Inner Mongolia
344,344,0.02849536502,Inner Mongolia
345,345,0.02848970129,Inner Mongolia
346,346,0.02849294970,Inner Mongolia
347,347,0.03000993375,Inner Mongolia
348,348,0.04432976896,Inner Mongolia
349,349,0.02998107502,Inner Mongolia
350,350,0.02964962099,Inner Mongolia
351,351,0.02996378946,Inner Mongolia
352,352,0.02848970129,Inner Mongolia
353,353,0.02849571939,Inner Mongolia
354,354,0.02956927771,Inner Mongolia
355,355,0.02809588496,Inner Mongolia
356,356,0.02810568039,Inner Mongolia
357,357,0.02868332439,Inner Mongolia
358,358,0.02987859610,Inner Mongolia
359,359,0.02933689045,Inner Mongolia
360,360,0.02928415009,Inner Mongolia
361,361,0.03018152306,Inner Mongolia
362,362,0.02857604915,Inner Mongolia
363,363,0.02862322286,Inner Mongolia
364,364,0.02863067642,Inner Mongolia
365,365,0.02854228909,Inner Mongolia
366,366,0.03480840541,Inner Mongolia
367,367,0.03268174334,Inner Mongolia
368,368,0.02931573413,Inner Mongolia
369,369,0.02932314540,Inner Mongolia
370,370,0.02824150028,Inner Mongolia
371,371,0.02774705137,Inner Mongolia
372,372,0.02999000871,Inner Mongolia
373,373,0.02855183680,Inner Mongolia
374,374,0.02933714125,Inner Mongolia
375,375,0.02953661698,Inner Mongolia
376,376,0.02930924164,Inner Mongolia
377,377,0.04310552727,Inner Mongolia
378,378,0.04310622655,Inner Mongolia
379,379,0.02825102026,Inner Mongolia
380,380,0.02778098705,Inner Mongolia
381,381,0.03020163878,Inner Mongolia
382,382,0.03011259453,Inner Mongolia
383,383,0.02873711982,Inner Mongolia
384,384,0.02855413705,Inner Mongolia
385,385,0.02871329167,Inner Mongolia
386,386,0.04326735436,Inner Mongolia
387,387,0.02883136314,Inner Mongolia
388,388,0.04322051081,Inner Mongolia
389,389,0.04313168959,Inner Mongolia
390,390,0.04323092811,Inner Mongolia
391,391,0.03017184460,Inner Mongolia
392,392,0.02776264885,Inner Mongolia
393,393,0.03015480770,Inner Mongolia
394,394,0.03017020996,Inner Mongolia
395,395,0.03014575466,Inner Mongolia
396,396,0.02870980445,Inner Mongolia
397,397,0.02875113758,Inner Mongolia
398,398,0.02953661698,Inner Mongolia
399,399,0.02823313102,Inner Mongolia
400,400,0.02931340673,Inner Mongolia
401,401,0.02869115228,Inner Mongolia
402,402,0.04312050836,Inner Mongolia
403,403,0.04322768862,Inner Mongolia
404,404,0.02829525727,Inner Mongolia
405,405,0.03015464308,Inner Mongolia
406,406,0.02927056029,Inner Mongolia
407,407,0.02926568378,Inner Mongolia
408,408,0.02924957692,Inner Mongolia
409,409,0.04309380635,Inner Mongolia
410,410,0.04327136102,Inner Mongolia
411,411,0.04322029135,Inner Mongolia
412,412,0.04322024796,Inner Mongolia
413,413,0.04329927539,Inner Mongolia
414,414,0.02833696128,Inner Mongolia
415,415,0.02814977564,Inner Mongolia
416,416,0.02977432854,Inner Mongolia
417,417,0.04325471410,Inner Mongolia
418,418,0.04324707273,Inner Mongolia
419,419,0.04321970610,Inner Mongolia
420,420,0.04324336637,Inner Mongolia
421,421,0.02816846195,Inner Mongolia
422,422,0.03101073399,Inner Mongolia
423,423,0.04324330150,Inner Mongolia
424,424,0.02748752605,Inner Mongolia
425,425,0.04322689442,Inner Mongolia
426,426,0.02868687267,Inner Mongolia
427,427,0.02834632640,Inner Mongolia
428,428,0.03101073399,Inner Mongolia
429,429,0.04311033916,Inner Mongolia
430,430,0.02739321891,Inner Mongolia
431,431,0.02739835554,Inner Mongolia
432,432,0.04329253915,Inner Mongolia
433,433,0.02746926935,Inner Mongolia
434,434,0.02745646617,Inner Mongolia
435,435,0.02724861525,Inner Mongolia
436,436,0.02740433631,Inner Mongolia
437,437,0.02740436017,Inner Mongolia
438,438,0.04318242524,Inner Mongolia
439,439,0.04323006006,Inner Mongolia
440,440,0.04323011788,Inner Mongolia
441,441,0.02949163237,Inner Mongolia
442,442,0.04329663293,Inner Mongolia
443,443,0.02867555155,Inner Mongolia
444,444,0.02847406270,Inner Mongolia
445,445,0.04334082730,Inner Mongolia
446,446,0.02816397942,Inner Mongolia
447,447,0.04324330150,Inner Mongolia
448,448,0.04322768862,Inner Mongolia
449,449,0.02949576481,Inner Mongolia
450,450,0.02942985916,Inner Mongolia
451,451,0.02933972692,Inner Mongolia
452,452,0.02936230799,Inner Mongolia
453,453,0.02940734525,Inner Mongolia
454,454,0.04321895976,Inner Mongolia
455,455,0.03275613448,Inner Mongolia
456,456,0.04329135127,Inner Mongolia
457,457,0.04329288632,Inner Mongolia
458,458,0.04330073054,Inner Mongolia
459,459,0.04334145648,Inner Mongolia
460,460,0.02941456057,Inner Mongolia
461,461,0.02930190170,Inner Mongolia
462,462,0.02936352917,Inner Mongolia
463,463,0.02897738467,Inner Mongolia
464,464,0.04328746423,Inner Mongolia
465,465,0.04328645946,Inner Mongolia
466,466,0.04329759354,Inner Mongolia
467,467,0.02814276066,Inner Mongolia
468,468,0.04329610253,Inner Mongolia
469,469,0.04333836075,Inner Mongolia
470,470,0.04317263825,Inner Mongolia
471,471,0.04329690909,Inner Mongolia
472,472,0.04329976993,Inner Mongolia
473,473,0.03130370036,Inner Mongolia
474,474,0.04333769382,Inner Mongolia
475,475,0.03095985212,Inner Mongolia
476,476,0.03093012578,Inner Mongolia
477,477,0.04328613072,Inner Mongolia
478,478,0.04329792232,Inner Mongolia
479,479,0.04329345181,Inner Mongolia
480,480,0.03141918929,Inner Mongolia
481,481,0.04329646749,Inner Mongolia
482,482,0.03455620214,Inner Mongolia
483,483,0.02926478210,Inner Mongolia
484,484,0.04322729132,Inner Mongolia
485,485,0.04317367961,Inner Mongolia
486,486,0.03091470174,Inner Mongolia
487,487,0.03095713694,Inner Mongolia
488,488,0.04333817657,Inner Mongolia
489,489,0.03141497714,Inner Mongolia
490,490,0.03429721326,Inner Mongolia
491,491,0.03181500165,Inner Mongolia
492,492,0.02926751849,Inner Mongolia
493,493,0.03092999351,Inner Mongolia
494,494,0.03123712113,Inner Mongolia
495,495,0.03094584482,Inner Mongolia
496,496,0.04334718437,Inner Mongolia
497,497,0.04330559661,Inner Mongolia
498,498,0.03439907298,Inner Mongolia
499,499,0.04333386297,Inner Mongolia
500,500,0.02979595799,Inner Mongolia
501,501,0.02978168631,Inner Mongolia
502,502,0.04319068608,Inner Mongolia
503,503,0.04317547400,Inner Mongolia
504,504,0.03123712113,Inner Mongolia
505,505,0.04317167909,Inner Mongolia
506,506,0.04322886655,Inner Mongolia
507,507,0.02813631030,Inner Mongolia
508,508,0.04330650754,Inner Mongolia
509,509,0.04334086220,Inner Mongolia
510,510,0.04334664419,Inner Mongolia
511,511,0.02977396927,Inner Mongolia
512,512,0.02978255329,Inner Mongolia
513,513,0.02978150394,Inner Mongolia
514,514,0.04317250495,Inner Mongolia
515,515,0.04317179677,Inner Mongolia
516,516,0.04321671994,Inner Mongolia
517,517,0.04320570776,Inner Mongolia
518,518,0.04321671994,Inner Mongolia
519,519,0.03120931274,Inner Mongolia
520,520,0.03122973662,Inner Mongolia
521,521,0.04331529797,Inner Mongolia
522,522,0.04333742628,Inner Mongolia
523,523,0.04339203761,Inner Mongolia
524,524,0.02977396927,Inner Mongolia
525,525,0.03091188902,Inner Mongolia
526,526,0.02977396927,Inner Mongolia
527,527,0.03091491394,Inner Mongolia
528,528,0.04319743239,Inner Mongolia
529,529,0.04324045725,Inner Mongolia
530,530,0.04324045725,Inner Mongolia
531,531,0.04322640311,Inner Mongolia
532,532,0.04322891802,Inner Mongolia
533,533,0.02703129770,Inner Mongolia
534,534,0.03122230111,Inner Mongolia
535,535,0.03120039040,Inner Mongolia
536,536,0.04339244739,Inner Mongolia
537,537,0.04339244739,Inner Mongolia
538,538,0.02787400218,Inner Mongolia
539,539,0.02963225402,Inner Mongolia
540,540,0.02977494895,Inner Mongolia
541,541,0.02978417880,Inner Mongolia
542,542,0.02978148853,Inner Mongolia
543,543,0.03092274127,Inner Mongolia
544,544,0.03122973662,Inner Mongolia
545,545,0.03122225013,Inner Mongolia
546,546,0.03122025009,Inner Mongolia
547,547,0.03580739398,Inner Mongolia
548,548,0.02784328984,Inner Mongolia
