OBJECTID,pointid,rate,region
1,1,0.03896306921,Qinghai-Tibet
2,2,0.03936353719,Qinghai-Tibet
3,3,0.03985471052,Qinghai-Tibet
4,4,0.03932781654,Qinghai-Tibet
5,5,0.03664845063,Qinghai-Tibet
6,6,0.03932211297,Qinghai-Tibet
7,7,0.03933948924,Qinghai-Tibet
8,8,0.03964127045,Qinghai-Tibet
9,9,0.03930954554,Qinghai-Tibet
10,10,0.04017760225,Qinghai-Tibet
11,11,0.03623321839,Qinghai-Tibet
12,12,0.03959415855,Qinghai-Tibet
13,13,0.03677717114,Qinghai-Tibet
14,14,0.02843736415,Qinghai-Tibet
15,15,0.02844343472,Qinghai-Tibet
16,16,0.04684926434,Qinghai-Tibet
17,17,0.04032008631,Qinghai-Tibet
18,18,0.04021685380,Qinghai-Tibet
19,19,0.04024759290,Qinghai-Tibet
20,20,0.04024680734,Qinghai-Tibet
21,21,0.03998216261,Qinghai-Tibet
22,22,0.02913235591,Qinghai-Tibet
23,23,0.03452720862,Qinghai-Tibet
24,24,0.04024259502,Qinghai-Tibet
25,25,0.02822967960,Qinghai-Tibet
26,26,0.02854141367,Qinghai-Tibet
27,27,0.03451684889,Qinghai-Tibet
28,28,0.03445013852,Qinghai-Tibet
29,29,0.03968959263,Qinghai-Tibet
30,30,0.04015235680,Qinghai-Tibet
31,31,0.03882967847,Qinghai-Tibet
32,32,0.02847652442,Qinghai-Tibet
33,33,0.03445475906,Qinghai-Tibet
34,34,0.02944010139,Qinghai-Tibet
35,35,0.02814145946,Qinghai-Tibet
36,36,0.03041541731,Qinghai-Tibet
37,37,0.03429624514,Qinghai-Tibet
38,38,0.03430110814,Qinghai-Tibet
39,39,0.03443191661,Qinghai-Tibet
40,40,0.03445090703,Qinghai-Tibet
41,41,0.03454994247,Qinghai-Tibet
42,42,0.03834257323,Qinghai-Tibet
43,43,0.04066245531,Qinghai-Tibet
44,44,0.03871844490,Qinghai-Tibet
45,45,0.03838368492,Qinghai-Tibet
46,46,0.03197501418,Qinghai-Tibet
47,47,0.03450238090,Qinghai-Tibet
48,48,0.03812136925,Qinghai-Tibet
49,49,0.03835516749,Qinghai-Tibet
50,50,0.03867858222,Qinghai-Tibet
51,51,0.03830300710,Qinghai-Tibet
52,52,0.03905125248,Qinghai-Tibet
53,53,0.03838158673,Qinghai-Tibet
54,54,0.03836319273,Qinghai-Tibet
55,55,0.03856493836,Qinghai-Tibet
56,56,0.02835832337,Qinghai-Tibet
57,57,0.03844256535,Qinghai-Tibet
58,58,0.03856850538,Qinghai-Tibet
59,59,0.04030712854,Qinghai-Tibet
60,60,0.03810547435,Qinghai-Tibet
61,61,0.03844405217,Qinghai-Tibet
62,62,0.02873297984,Qinghai-Tibet
63,63,0.04016674238,Qinghai-Tibet
64,64,0.03999898077,Qinghai-Tibet
65,65,0.03807322077,Qinghai-Tibet
66,66,0.02768196249,Qinghai-Tibet
67,67,0.04030865708,Qinghai-Tibet
68,68,0.02773689970,Qinghai-Tibet
69,69,0.04016482323,Qinghai-Tibet
70,70,0.04016819211,Qinghai-Tibet
71,71,0.02692142058,Qinghai-Tibet
72,72,0.03807314697,Qinghai-Tibet
73,73,0.03977852333,Qinghai-Tibet
74,74,0.03970210156,Qinghai-Tibet
75,75,0.03813344402,Qinghai-Tibet
76,76,0.02731531936,Qinghai-Tibet
77,77,0.03094984759,Qinghai-Tibet
78,78,0.04214944067,Qinghai-Tibet
79,79,0.03116427235,Qinghai-Tibet
80,80,0.02812426835,Qinghai-Tibet
81,81,0.02779631964,Qinghai-Tibet
82,82,0.02927475562,Qinghai-Tibet
83,83,0.04428465964,Qinghai-Tibet
84,84,0.04432444928,Qinghai-Tibet
85,85,0.04492749384,Qinghai-Tibet
86,86,0.04436128886,Qinghai-Tibet
87,87,0.02884862825,Qinghai-Tibet
88,88,0.02883598025,Qinghai-Tibet
89,89,0.03821996034,Qinghai-Tibet
90,90,0.02803851554,Qinghai-Tibet
91,91,0.03820658253,Qinghai-Tibet
92,92,0.03849644159,Qinghai-Tibet
93,93,0.02764917911,Qinghai-Tibet
94,94,0.03950020431,Qinghai-Tibet
95,95,0.03892942827,Qinghai-Tibet
96,96,0.03808366407,Qinghai-Tibet
97,97,0.03109224197,Qinghai-Tibet
98,98,0.03861682141,Qinghai-Tibet
99,99,0.03853173314,Qinghai-Tibet
100,100,0.03964474530,Qinghai-Tibet
101,101,0.03971577012,Qinghai-Tibet
102,102,0.03861355967,Qinghai-Tibet
103,103,0.03814378999,Qinghai-Tibet
104,104,0.04022513574,Qinghai-Tibet
105,105,0.03870496615,Qinghai-Tibet
106,106,0.03872540395,Qinghai-Tibet
107,107,0.03968991281,Qinghai-Tibet
108,108,0.03970055505,Qinghai-Tibet
109,109,0.03968786798,Qinghai-Tibet
110,110,0.03968185667,Qinghai-Tibet
111,111,0.03959616087,Qinghai-Tibet
112,112,0.03871284483,Qinghai-Tibet
113,113,0.03777901592,Qinghai-Tibet
114,114,0.03813724240,Qinghai-Tibet
115,115,0.03998257485,Qinghai-Tibet
116,116,0.03845105216,Qinghai-Tibet
117,117,0.03802463730,Qinghai-Tibet
118,118,0.03861307739,Qinghai-Tibet
119,119,0.03879791237,Qinghai-Tibet
120,120,0.03978351073,Qinghai-Tibet
121,121,0.04219985070,Qinghai-Tibet
122,122,0.03963866028,Qinghai-Tibet
123,123,0.03970442339,Qinghai-Tibet
124,124,0.02783919909,Qinghai-Tibet
125,125,0.03959083508,Qinghai-Tibet
126,126,0.03794704895,Qinghai-Tibet
127,127,0.03926968305,Qinghai-Tibet
128,128,0.03392221103,Qinghai-Tibet
129,129,0.03397114432,Qinghai-Tibet
130,130,0.03978353988,Qinghai-Tibet
131,131,0.04188494338,Qinghai-Tibet
132,132,0.03852705110,Qinghai-Tibet
133,133,0.03952128792,Qinghai-Tibet
134,134,0.03998257485,Qinghai-Tibet
135,135,0.03830506986,Qinghai-Tibet
136,136,0.03829440273,Qinghai-Tibet
137,137,0.03832282412,Qinghai-Tibet
138,138,0.03846513075,Qinghai-Tibet
139,139,0.03423932437,Qinghai-Tibet
140,140,0.02846830842,Qinghai-Tibet
141,141,0.03212126311,Qinghai-Tibet
142,142,0.03872780302,Qinghai-Tibet
143,143,0.03846895967,Qinghai-Tibet
144,144,0.03929847476,Qinghai-Tibet
145,145,0.03878523398,Qinghai-Tibet
146,146,0.03869374482,Qinghai-Tibet
147,147,0.02846272254,Qinghai-Tibet
148,148,0.03260054920,Qinghai-Tibet
149,149,0.03276280404,Qinghai-Tibet
150,150,0.03273189026,Qinghai-Tibet
151,151,0.03803747413,Qinghai-Tibet
152,152,0.04168467522,Qinghai-Tibet
153,153,0.03222758867,Qinghai-Tibet
154,154,0.04015675305,Qinghai-Tibet
155,155,0.04022892055,Qinghai-Tibet
156,156,0.03840558938,Qinghai-Tibet
157,157,0.03832069932,Qinghai-Tibet
158,158,0.03811569958,Qinghai-Tibet
159,159,0.03262324479,Qinghai-Tibet
160,160,0.03279375123,Qinghai-Tibet
161,161,0.03262356596,Qinghai-Tibet
162,162,0.03264033259,Qinghai-Tibet
163,163,0.04031566423,Qinghai-Tibet
164,164,0.03841265666,Qinghai-Tibet
165,165,0.03149198382,Qinghai-Tibet
166,166,0.03148840827,Qinghai-Tibet
167,167,0.03278415719,Qinghai-Tibet
168,168,0.03853716773,Qinghai-Tibet
169,169,0.03234343811,Qinghai-Tibet
170,170,0.03341894818,Qinghai-Tibet
171,171,0.03232469900,Qinghai-Tibet
172,172,0.03758620243,Qinghai-Tibet
173,173,0.03851076926,Qinghai-Tibet
174,174,0.03144040193,Qinghai-Tibet
175,175,0.04085935901,Qinghai-Tibet
176,176,0.04080416844,Qinghai-Tibet
177,177,0.04076399802,Qinghai-Tibet
178,178,0.03928294832,Qinghai-Tibet
179,179,0.03356464879,Qinghai-Tibet
180,180,0.04022206593,Qinghai-Tibet
181,181,0.04171645618,Qinghai-Tibet
182,182,0.03119693710,Qinghai-Tibet
183,183,0.03847947867,Qinghai-Tibet
184,184,0.03833989658,Qinghai-Tibet
185,185,0.03972808262,Qinghai-Tibet
186,186,0.03837815945,Qinghai-Tibet
187,187,0.04034691680,Qinghai-Tibet
188,188,0.04141354797,Qinghai-Tibet
189,189,0.03876464035,Qinghai-Tibet
190,190,0.03878850142,Qinghai-Tibet
191,191,0.03836060215,Qinghai-Tibet
192,192,0.03971960045,Qinghai-Tibet
193,193,0.03952183551,Qinghai-Tibet
194,194,0.03977804314,Qinghai-Tibet
195,195,0.03884889196,Qinghai-Tibet
196,196,0.03977070014,Qinghai-Tibet
197,197,0.03942308622,Qinghai-Tibet
198,198,0.03935141300,Qinghai-Tibet
199,199,0.03735222934,Qinghai-Tibet
200,200,0.03903421034,Qinghai-Tibet
201,201,0.03977767381,Qinghai-Tibet
202,202,0.04151445343,Qinghai-Tibet
203,203,0.04151723874,Qinghai-Tibet
204,204,0.04180292934,Qinghai-Tibet
205,205,0.03881829713,Qinghai-Tibet
206,206,0.03849258066,Qinghai-Tibet
207,207,0.03882034949,Qinghai-Tibet
208,208,0.04019781013,Qinghai-Tibet
209,209,0.04043919308,Qinghai-Tibet
210,210,0.03889370092,Qinghai-Tibet
211,211,0.04202354044,Qinghai-Tibet
212,212,0.03984196486,Qinghai-Tibet
213,213,0.03976203641,Qinghai-Tibet
214,214,0.03978367216,Qinghai-Tibet
215,215,0.04133660587,Qinghai-Tibet
216,216,0.03973087360,Qinghai-Tibet
217,217,0.03943565879,Qinghai-Tibet
218,218,0.03754515865,Qinghai-Tibet
219,219,0.04044012193,Qinghai-Tibet
220,220,0.04050292313,Qinghai-Tibet
221,221,0.02994473419,Qinghai-Tibet
222,222,0.03329722617,Qinghai-Tibet
223,223,0.03883571863,Qinghai-Tibet
224,224,0.02803749214,Qinghai-Tibet
225,225,0.02781794615,Qinghai-Tibet
226,226,0.02835394688,Qinghai-Tibet
227,227,0.04354778872,Qinghai-Tibet
228,228,0.03013620203,Qinghai-Tibet
229,229,0.03037633454,Qinghai-Tibet
230,230,0.02816800691,Qinghai-Tibet
231,231,0.03006412787,Qinghai-Tibet
232,232,0.03095391586,Qinghai-Tibet
233,233,0.03027403607,Qinghai-Tibet
234,234,0.02832560242,Qinghai-Tibet
235,235,0.02980910515,Qinghai-Tibet
236,236,0.02806025813,Qinghai-Tibet
237,237,0.02818505408,Qinghai-Tibet
238,238,0.02854804295,Qinghai-Tibet
239,239,0.03055371611,Qinghai-Tibet
240,240,0.03053977734,Qinghai-Tibet
241,241,0.02838502667,Qinghai-Tibet
242,242,0.03390828332,Qinghai-Tibet
243,243,0.02816710549,Qinghai-Tibet
244,244,0.02793940650,Qinghai-Tibet
245,245,0.02761350909,Qinghai-Tibet
246,246,0.03093259349,Qinghai-Tibet
247,247,0.02805765480,Qinghai-Tibet
248,248,0.02805712806,Qinghai-Tibet
249,249,0.02820728518,Qinghai-Tibet
250,250,0.02737441005,Qinghai-Tibet
251,251,0.02803855252,Qinghai-Tibet
252,252,0.02799906982,Qinghai-Tibet
253,253,0.03046162541,Qinghai-Tibet
254,254,0.02755837812,Qinghai-Tibet
255,255,0.02648088682,Qinghai-Tibet
256,256,0.02823225422,Qinghai-Tibet
257,257,0.02819430920,Qinghai-Tibet
258,258,0.04136604861,Qinghai-Tibet
259,259,0.03029499071,Qinghai-Tibet
260,260,0.03032471198,Qinghai-Tibet
261,261,0.03828415335,Qinghai-Tibet
262,262,0.03986316682,Qinghai-Tibet
263,263,0.03059084493,Qinghai-Tibet
264,264,0.03988698980,Qinghai-Tibet
265,265,0.02714471278,Qinghai-Tibet
266,266,0.02990220292,Qinghai-Tibet
267,267,0.02985779043,Qinghai-Tibet
268,268,0.04134500939,Qinghai-Tibet
269,269,0.04045722128,Qinghai-Tibet
270,270,0.03976666910,Qinghai-Tibet
271,271,0.03975781419,Qinghai-Tibet
272,272,0.04102705823,Qinghai-Tibet
273,273,0.04092262126,Qinghai-Tibet
274,274,0.03810317750,Qinghai-Tibet
275,275,0.04041570519,Qinghai-Tibet
276,276,0.04030341187,Qinghai-Tibet
277,277,0.04014081367,Qinghai-Tibet
278,278,0.04208711274,Qinghai-Tibet
279,279,0.03772493843,Qinghai-Tibet
280,280,0.04154163540,Qinghai-Tibet
281,281,0.03105470540,Qinghai-Tibet
282,282,0.03387712233,Qinghai-Tibet
283,283,0.03033651986,Qinghai-Tibet
284,284,0.04101359391,Qinghai-Tibet
285,285,0.04123662671,Qinghai-Tibet
286,286,0.04093496124,Qinghai-Tibet
287,287,0.03118859524,Qinghai-Tibet
288,288,0.04008824051,Qinghai-Tibet
289,289,0.04001114176,Qinghai-Tibet
290,290,0.03975623856,Qinghai-Tibet
291,291,0.03976394393,Qinghai-Tibet
292,292,0.04230183543,Qinghai-Tibet
293,293,0.04255476607,Qinghai-Tibet
294,294,0.04094815838,Qinghai-Tibet
295,295,0.04223517255,Qinghai-Tibet
296,296,0.04212093380,Qinghai-Tibet
297,297,0.03985649313,Qinghai-Tibet
298,298,0.03401986204,Qinghai-Tibet
299,299,0.03975292647,Qinghai-Tibet
300,300,0.03975810019,Qinghai-Tibet
301,301,0.04059658253,Qinghai-Tibet
302,302,0.03706652028,Qinghai-Tibet
303,303,0.03903156230,Qinghai-Tibet
304,304,0.04030044099,Qinghai-Tibet
305,305,0.03929731971,Qinghai-Tibet
306,306,0.03980380795,Qinghai-Tibet
307,307,0.03903175493,Qinghai-Tibet
308,308,0.02731177175,Qinghai-Tibet
309,309,0.03708364773,Qinghai-Tibet
310,310,0.03904434527,Qinghai-Tibet
311,311,0.03904426373,Qinghai-Tibet
312,312,0.04452111743,Qinghai-Tibet
313,313,0.03927181657,Qinghai-Tibet
314,314,0.03801652764,Qinghai-Tibet
315,315,0.04011203837,Qinghai-Tibet
316,316,0.03817598706,Qinghai-Tibet
317,317,0.02730417104,Qinghai-Tibet
318,318,0.03977898241,Qinghai-Tibet
319,319,0.03981008842,Qinghai-Tibet
320,320,0.03110373216,Qinghai-Tibet
321,321,0.03902650135,Qinghai-Tibet
322,322,0.03910683318,Qinghai-Tibet
323,323,0.04008976825,Qinghai-Tibet
324,324,0.03911751169,Qinghai-Tibet
325,325,0.03913951127,Qinghai-Tibet
326,326,0.03975146071,Qinghai-Tibet
327,327,0.03913298611,Qinghai-Tibet
328,328,0.03775597853,Qinghai-Tibet
329,329,0.03951015136,Qinghai-Tibet
330,330,0.03920847138,Qinghai-Tibet
331,331,0.03981871514,Qinghai-Tibet
332,332,0.04008881613,Qinghai-Tibet
333,333,0.03974007978,Qinghai-Tibet
334,334,0.03946315217,Qinghai-Tibet
335,335,0.04154507193,Qinghai-Tibet
336,336,0.03961128313,Qinghai-Tibet
337,337,0.04131861444,Qinghai-Tibet
338,338,0.04086690794,Qinghai-Tibet
339,339,0.03891321414,Qinghai-Tibet
340,340,0.04188783723,Qinghai-Tibet
341,341,0.04186627304,Qinghai-Tibet
342,342,0.03896915243,Qinghai-Tibet
343,343,0.03895278872,Qinghai-Tibet
344,344,0.03898504877,Qinghai-Tibet
345,345,0.04181112707,Qinghai-Tibet
346,346,0.04125071189,Qinghai-Tibet
347,347,0.03905614421,Qinghai-Tibet
348,348,0.04153803135,Qinghai-Tibet
349,349,0.03760324462,Qinghai-Tibet
350,350,0.04209428802,Qinghai-Tibet
351,351,0.04177932175,Qinghai-Tibet
352,352,0.04210973847,Qinghai-Tibet
353,353,0.03930118703,Qinghai-Tibet
354,354,0.03960808826,Qinghai-Tibet
355,355,0.03765960234,Qinghai-Tibet
356,356,0.04211487655,Qinghai-Tibet
357,357,0.04214895113,Qinghai-Tibet
358,358,0.04008014473,Qinghai-Tibet
359,359,0.03982206034,Qinghai-Tibet
360,360,0.03975410625,Qinghai-Tibet
361,361,0.02969226124,Qinghai-Tibet
362,362,0.04013934557,Qinghai-Tibet
363,363,0.03784239516,Qinghai-Tibet
364,364,0.04012317975,Qinghai-Tibet
365,365,0.03769490856,Qinghai-Tibet
366,366,0.04191516431,Qinghai-Tibet
367,367,0.04194628377,Qinghai-Tibet
368,368,0.03914501029,Qinghai-Tibet
369,369,0.03719546092,Qinghai-Tibet
370,370,0.02833713887,Qinghai-Tibet
371,371,0.03769886964,Qinghai-Tibet
372,372,0.04194920377,Qinghai-Tibet
373,373,0.04014754663,Qinghai-Tibet
374,374,0.03672097570,Qinghai-Tibet
375,375,0.03844683238,Qinghai-Tibet
376,376,0.03761874027,Qinghai-Tibet
377,377,0.03898032224,Qinghai-Tibet
378,378,0.03897589476,Qinghai-Tibet
379,379,0.03896933987,Qinghai-Tibet
380,380,0.04157444972,Qinghai-Tibet
381,381,0.03945443089,Qinghai-Tibet
382,382,0.03889283588,Qinghai-Tibet
383,383,0.04177156855,Qinghai-Tibet
384,384,0.02695178255,Qinghai-Tibet
385,385,0.04140755581,Qinghai-Tibet
386,386,0.03951273147,Qinghai-Tibet
387,387,0.03973496863,Qinghai-Tibet
388,388,0.04019196542,Qinghai-Tibet
389,389,0.03905250674,Qinghai-Tibet
390,390,0.03897981577,Qinghai-Tibet
391,391,0.03960278351,Qinghai-Tibet
392,392,0.03879650516,Qinghai-Tibet
393,393,0.03879182237,Qinghai-Tibet
394,394,0.03903730129,Qinghai-Tibet
395,395,0.03896913990,Qinghai-Tibet
396,396,0.02763269944,Qinghai-Tibet
397,397,0.02690975814,Qinghai-Tibet
398,398,0.02693985437,Qinghai-Tibet
399,399,0.03875004515,Qinghai-Tibet
400,400,0.04019187815,Qinghai-Tibet
401,401,0.02885382243,Qinghai-Tibet
402,402,0.03954141684,Qinghai-Tibet
403,403,0.03842783771,Qinghai-Tibet
404,404,0.04024831339,Qinghai-Tibet
405,405,0.03875159665,Qinghai-Tibet
406,406,0.04516649523,Qinghai-Tibet
407,407,0.02981857621,Qinghai-Tibet
408,408,0.03549747302,Qinghai-Tibet
409,409,0.04346981989,Qinghai-Tibet
410,410,0.02751041819,Qinghai-Tibet
411,411,0.02690284678,Qinghai-Tibet
412,412,0.02819378923,Qinghai-Tibet
413,413,0.02694660592,Qinghai-Tibet
414,414,0.03079594702,Qinghai-Tibet
415,415,0.03074709404,Qinghai-Tibet
416,416,0.03020161066,Qinghai-Tibet
417,417,0.03064022157,Qinghai-Tibet
418,418,0.03762397125,Qinghai-Tibet
419,419,0.02761707221,Qinghai-Tibet
420,420,0.02777696091,Qinghai-Tibet
421,421,0.03692456657,Qinghai-Tibet
422,422,0.03696254010,Qinghai-Tibet
423,423,0.03315135032,Qinghai-Tibet
424,424,0.03979707084,Qinghai-Tibet
425,425,0.03692381297,Qinghai-Tibet
426,426,0.03608289455,Qinghai-Tibet
427,427,0.03085692624,Qinghai-Tibet
428,428,0.04228427524,Qinghai-Tibet
429,429,0.03979753541,Qinghai-Tibet
430,430,0.03041941534,Qinghai-Tibet
